"","ESTAT_MNE","Var","VarID","Value"
"2423","Anheuser-Busch Inbev","Slogan2","67",NA
"2424","Anheuser-Busch Inbev","Symbol","68",NA
"2425","Anheuser-Busch Inbev","TotalAssets","69",NA
"2426","Anheuser-Busch Inbev","TotalAssetsCurrency","70",NA
"2427","Anheuser-Busch Inbev","TradingName","71",NA
"2428","Anheuser-Busch Inbev","Type1","72","Public_company"
"2429","Anheuser-Busch Inbev","Type2","73",NA
"2430","Anheuser-Busch Inbev","URL1","74","http://www.ab-inbev.com"
"2431","Anheuser-Busch Inbev","URL2","75",NA
"2432","Anheuser-Busch Inbev","WikipediaPrimaryTopic","76","http://en.wikipedia.org/wiki/Anheuser-Busch_InBev"
"2433","Veolia Environnement","AreaServed","1",NA
"2434","Veolia Environnement","Assets1","2","5.0405E10"
"2435","Veolia Environnement","Assets2","3",NA
"2436","Veolia Environnement","AssetsCurrency","4","euro"
"2437","Veolia Environnement","AssetsUnderManagement","5",NA
"2438","Veolia Environnement","AssetsUnderManagementCurrency","6",NA
"2439","Veolia Environnement","AssetsYear","7",NA
"2440","Veolia Environnement","City1","8",NA
"2441","Veolia Environnement","City2","9",NA
"2442","Veolia Environnement","Country1","10",NA
"2443","Veolia Environnement","Country2","11",NA
"2444","Veolia Environnement","EBIT","12",NA
"2445","Veolia Environnement","EBITCurrency","13",NA
"2446","Veolia Environnement","Employees","14","179000"
"2447","Veolia Environnement","EmployeesYear","15",NA
"2448","Veolia Environnement","Equity1","16","9.125E9"
"2449","Veolia Environnement","Equity2","17",NA
"2450","Veolia Environnement","EquityYear","18",NA
"2451","Veolia Environnement","FormationDate","19",NA
"2452","Veolia Environnement","FoundationPlace","20",NA
"2453","Veolia Environnement","Founders1","21",NA
"2454","Veolia Environnement","Founders2","22",NA
"2455","Veolia Environnement","FoundingDate","23",NA
"2456","Veolia Environnement","FoundingYear","24","1853"
"2457","Veolia Environnement","IncomeYear","25",NA
"2458","Veolia Environnement","Industry1","26","Natural_environment"
"2459","Veolia Environnement","Industry2","27",NA
"2460","Veolia Environnement","ISIN","28",NA
"2461","Veolia Environnement","KeyPeople","29",NA
"2462","Veolia Environnement","KeyPerson","30","Antoine_Frérot"
"2463","Veolia Environnement","KeyPerson","30","Chief_executive_officer"
"2464","Veolia Environnement","Latitude","31",NA
"2465","Veolia Environnement","Location1","32",NA
"2466","Veolia Environnement","Location2","33","Paris, France"
"2467","Veolia Environnement","Location3","34",NA
"2468","Veolia Environnement","LogoURL","35","http://commons.wikimedia.org/wiki/Special:FilePath/City_of_Westminster_Veolia_refuse_lorry_10_Jun_2015_central_London.JPG"
"2469","Veolia Environnement","Longitude","36",NA
"2470","Veolia Environnement","ManagedBy","37",NA
"2471","Veolia Environnement","MarketCap","38",NA
"2472","Veolia Environnement","MarketCapCurrency","39",NA
"2473","Veolia Environnement","Name","40","Veolia Environnement S.A."
"2474","Veolia Environnement","NetIncome","41","3.94E8"
"2475","Veolia Environnement","NetIncomeCurrency","42","euro"
"2476","Veolia Environnement","NetIncomeUnit","43",NA
"2477","Veolia Environnement","NetIncomeYear","44",NA
"2478","Veolia Environnement","NetProfit","45",NA
"2479","Veolia Environnement","NetProfitCurrency","46",NA
"2480","Veolia Environnement","NoOfLocations1","47",NA
"2481","Veolia Environnement","NoOfLocations2","48",NA
"2482","Veolia Environnement","NoOfLocationsYear","49",NA
"2483","Veolia Environnement","OperatingIncome1","50","1.095E9"
"2484","Veolia Environnement","OperatingIncome2","51",NA
"2485","Veolia Environnement","ParentCompany","52",NA
"2486","Veolia Environnement","Predecessor1","53",NA
"2487","Veolia Environnement","Predecessor2","54",NA
"2488","Veolia Environnement","Predecessor3","55",NA
"2489","Veolia Environnement","Profit","56",NA
"2490","Veolia Environnement","ProfitCurrency","57",NA
"2491","Veolia Environnement","ProfitYear","58",NA
"2492","Veolia Environnement","RegionServed","59",NA
"2493","Veolia Environnement","Revenue1","60","2.9439E10"
"2494","Veolia Environnement","Revenue2","61",NA
"2495","Veolia Environnement","RevenueCurrency","62","euro"
"2496","Veolia Environnement","RevenueYear","63",NA
"2497","Veolia Environnement","Services1","64","Water_treatment"
"2498","Veolia Environnement","Services1","64","Waste_management"
"2499","Veolia Environnement","Services1","64","Facility_management"
"2500","Veolia Environnement","Services1","64","HVAC"
"2501","Veolia Environnement","Services1","64","Street_lighting"
"2502","Veolia Environnement","Services2","65",NA
"2503","Veolia Environnement","Slogan1","66",NA
"2504","Veolia Environnement","Slogan2","67",NA
"2505","Veolia Environnement","Symbol","68",NA
"2506","Veolia Environnement","TotalAssets","69",NA
"2507","Veolia Environnement","TotalAssetsCurrency","70",NA
"2508","Veolia Environnement","TradingName","71",NA
"2509","Veolia Environnement","Type1","72","S.A._(corporation)"
"2510","Veolia Environnement","Type2","73",NA
"2511","Veolia Environnement","URL1","74","http://www.veoliaenvironnement.com"
"2512","Veolia Environnement","URL1","74","http://www.veolia.com"
"2513","Veolia Environnement","URL2","75",NA
"2514","Veolia Environnement","WikipediaPrimaryTopic","76","http://en.wikipedia.org/wiki/Veolia"
"2515","Thyssenkrupp Ag","AreaServed","1","Worldwide"
"2516","Thyssenkrupp Ag","Assets1","2","3.5694E10"
"2517","Thyssenkrupp Ag","Assets2","3",NA
"2518","Thyssenkrupp Ag","AssetsCurrency","4","euro"
"2519","Thyssenkrupp Ag","AssetsUnderManagement","5",NA
"2520","Thyssenkrupp Ag","AssetsUnderManagementCurrency","6",NA
"2521","Thyssenkrupp Ag","AssetsYear","7",NA
"2522","Thyssenkrupp Ag","City1","8","Essen"
"2523","Thyssenkrupp Ag","City1","8","Duisburg"
"2524","Thyssenkrupp Ag","City2","9",NA
"2525","Thyssenkrupp Ag","Country1","10","Germany"
"2526","Thyssenkrupp Ag","Country2","11",NA
"2527","Thyssenkrupp Ag","EBIT","12",NA
"2528","Thyssenkrupp Ag","EBITCurrency","13",NA
"2529","Thyssenkrupp Ag","Employees","14","155697"
"2530","Thyssenkrupp Ag","EmployeesYear","15",NA
"2531","Thyssenkrupp Ag","Equity1","16","3.307E9"
"2532","Thyssenkrupp Ag","Equity2","17",NA
"2533","Thyssenkrupp Ag","EquityYear","18",NA
"2534","Thyssenkrupp Ag","FormationDate","19",NA
"2535","Thyssenkrupp Ag","FoundationPlace","20",NA
"2536","Thyssenkrupp Ag","Founders1","21",NA
"2537","Thyssenkrupp Ag","Founders2","22",NA
"2538","Thyssenkrupp Ag","FoundingDate","23",NA
"2539","Thyssenkrupp Ag","FoundingYear","24",NA
"2540","Thyssenkrupp Ag","IncomeYear","25",NA
"2541","Thyssenkrupp Ag","Industry1","26","Conglomerate_(company)"
"2542","Thyssenkrupp Ag","Industry2","27",NA
"2543","Thyssenkrupp Ag","ISIN","28",NA
"2544","Thyssenkrupp Ag","KeyPeople","29",NA
"2545","Thyssenkrupp Ag","KeyPerson","30","Heinrich_Hiesinger"
"2546","Thyssenkrupp Ag","KeyPerson","30","Chairman"
"2547","Thyssenkrupp Ag","Latitude","31",NA
"2548","Thyssenkrupp Ag","Location1","32",NA
"2549","Thyssenkrupp Ag","Location2","33",NA
"2550","Thyssenkrupp Ag","Location3","34",NA
"2551","Thyssenkrupp Ag","LogoURL","35","http://commons.wikimedia.org/wiki/Special:FilePath/Thyssenkrupp_AG_Logo_2015.svg"
"2552","Thyssenkrupp Ag","Longitude","36",NA
"2553","Thyssenkrupp Ag","ManagedBy","37",NA
"2554","Thyssenkrupp Ag","MarketCap","38",NA
"2555","Thyssenkrupp Ag","MarketCapCurrency","39",NA
"2556","Thyssenkrupp Ag","Name","40","thyssenkrupp AG"
"2557","Thyssenkrupp Ag","NetIncome","41","2.68E8"
"2558","Thyssenkrupp Ag","NetIncomeCurrency","42","euro"
"2559","Thyssenkrupp Ag","NetIncomeUnit","43",NA
"2560","Thyssenkrupp Ag","NetIncomeYear","44",NA
"2561","Thyssenkrupp Ag","NetProfit","45",NA
"2562","Thyssenkrupp Ag","NetProfitCurrency","46",NA
"2563","Thyssenkrupp Ag","NoOfLocations1","47",NA
"2564","Thyssenkrupp Ag","NoOfLocations2","48",NA
"2565","Thyssenkrupp Ag","NoOfLocationsYear","49",NA
"2566","Thyssenkrupp Ag","OperatingIncome1","50","1.05E9"
"2567","Thyssenkrupp Ag","OperatingIncome2","51",NA
"2568","Thyssenkrupp Ag","ParentCompany","52",NA
"2569","Thyssenkrupp Ag","Predecessor1","53","Krupp"
"2570","Thyssenkrupp Ag","Predecessor1","53","Thyssen_AG"
"2571","Thyssenkrupp Ag","Predecessor2","54",NA
"2572","Thyssenkrupp Ag","Predecessor3","55",NA
"2573","Thyssenkrupp Ag","Profit","56",NA
"2574","Thyssenkrupp Ag","ProfitCurrency","57",NA
"2575","Thyssenkrupp Ag","ProfitYear","58",NA
"2576","Thyssenkrupp Ag","RegionServed","59",NA
"2577","Thyssenkrupp Ag","Revenue1","60","4.2778E10"
"2578","Thyssenkrupp Ag","Revenue2","61",NA
"2579","Thyssenkrupp Ag","RevenueCurrency","62","euro"
"2580","Thyssenkrupp Ag","RevenueYear","63",NA
"2581","Thyssenkrupp Ag","Services1","64",NA
"2582","Thyssenkrupp Ag","Services2","65",NA
"2583","Thyssenkrupp Ag","Slogan1","66",NA
"2584","Thyssenkrupp Ag","Slogan2","67",NA
"2585","Thyssenkrupp Ag","Symbol","68",NA
"2586","Thyssenkrupp Ag","TotalAssets","69",NA
"2587","Thyssenkrupp Ag","TotalAssetsCurrency","70",NA
"2588","Thyssenkrupp Ag","TradingName","71",NA
"2589","Thyssenkrupp Ag","Type1","72","Aktiengesellschaft"
"2590","Thyssenkrupp Ag","Type2","73",NA
"2591","Thyssenkrupp Ag","URL1","74","http://www.thyssenkrupp.com/"
"2592","Thyssenkrupp Ag","URL1","74","http://www.thyssenkrupp.com"
"2593","Thyssenkrupp Ag","URL2","75",NA
"2594","Thyssenkrupp Ag","WikipediaPrimaryTopic","76","http://en.wikipedia.org/wiki/ThyssenKrupp"
"2595","Glencore Plc","AreaServed","1","Worldwide"
"2596","Glencore Plc","Assets1","2","1.2849E11"
"2597","Glencore Plc","Assets2","3",NA
"2598","Glencore Plc","AssetsCurrency","4","usDollar"
"2599","Glencore Plc","AssetsUnderManagement","5",NA
"2600","Glencore Plc","AssetsUnderManagementCurrency","6",NA
"2601","Glencore Plc","AssetsYear","7",NA
"2602","Glencore Plc","City1","8",NA
"2603","Glencore Plc","City2","9",NA
"2604","Glencore Plc","Country1","10",NA
"2605","Glencore Plc","Country2","11",NA
"2606","Glencore Plc","EBIT","12",NA
"2607","Glencore Plc","EBITCurrency","13",NA
"2608","Glencore Plc","Employees","14","110378"
"2609","Glencore Plc","EmployeesYear","15",NA
"2610","Glencore Plc","Equity1","16",NA
"2611","Glencore Plc","Equity2","17",NA
"2612","Glencore Plc","EquityYear","18",NA
"2613","Glencore Plc","FormationDate","19",NA
"2614","Glencore Plc","FoundationPlace","20",NA
"2615","Glencore Plc","Founders1","21","Marc_Rich"
"2616","Glencore Plc","Founders2","22",NA
"2617","Glencore Plc","FoundingDate","23",NA
"2618","Glencore Plc","FoundingYear","24","1974"
"2619","Glencore Plc","IncomeYear","25",NA
"2620","Glencore Plc","Industry1","26","Metals"
"2621","Glencore Plc","Industry1","26","Commodity"
"2622","Glencore Plc","Industry2","27",NA
"2623","Glencore Plc","ISIN","28",NA
"2624","Glencore Plc","KeyPeople","29",NA
"2625","Glencore Plc","KeyPerson","30","Tony_Hayward"
"2626","Glencore Plc","KeyPerson","30","Ivan_Glasenberg"
"2627","Glencore Plc","Latitude","31",NA
"2628","Glencore Plc","Location1","32","Jersey"
"2629","Glencore Plc","Location1","32","Saint_Helier"
"2630","Glencore Plc","Location1","32","Switzerland"
"2631","Glencore Plc","Location1","32","Rotterdam"
"2632","Glencore Plc","Location1","32","Baar,_Switzerland"
"2633","Glencore Plc","Location1","32","London"
"2634","Glencore Plc","Location1","32","United_Kingdom"
"2635","Glencore Plc","Location1","32","Netherlands"
"2636","Glencore Plc","Location2","33",NA
"2637","Glencore Plc","Location3","34",NA
"2638","Glencore Plc","LogoURL","35","http://commons.wikimedia.org/wiki/Special:FilePath/Glencore_logo.svg"
"2639","Glencore Plc","Longitude","36",NA
"2640","Glencore Plc","ManagedBy","37",NA
"2641","Glencore Plc","MarketCap","38",NA
"2642","Glencore Plc","MarketCapCurrency","39",NA
"2643","Glencore Plc","Name","40","Glencore plc"
"2644","Glencore Plc","NetIncome","41",NA
"2645","Glencore Plc","NetIncomeCurrency","42",NA
"2646","Glencore Plc","NetIncomeUnit","43","US$  billion"
"2647","Glencore Plc","NetIncomeYear","44",NA
"2648","Glencore Plc","NetProfit","45",NA
"2649","Glencore Plc","NetProfitCurrency","46",NA
"2650","Glencore Plc","NoOfLocations1","47",NA
"2651","Glencore Plc","NoOfLocations2","48",NA
"2652","Glencore Plc","NoOfLocationsYear","49",NA
"2653","Glencore Plc","OperatingIncome1","50",NA
"2654","Glencore Plc","OperatingIncome2","51","US$  billion"
"2655","Glencore Plc","ParentCompany","52","Glencore"
"2656","Glencore Plc","ParentCompany","52","Glencore"
"2657","Glencore Plc","Predecessor1","53",NA
"2658","Glencore Plc","Predecessor2","54",NA
"2659","Glencore Plc","Predecessor3","55",NA
"2660","Glencore Plc","Profit","56",NA
"2661","Glencore Plc","ProfitCurrency","57",NA
"2662","Glencore Plc","ProfitYear","58",NA
"2663","Glencore Plc","RegionServed","59",NA
"2664","Glencore Plc","Revenue1","60","1.70497E11"
"2665","Glencore Plc","Revenue2","61",NA
"2666","Glencore Plc","RevenueCurrency","62","usDollar"
"2667","Glencore Plc","RevenueYear","63",NA
"2668","Glencore Plc","Services1","64",NA
"2669","Glencore Plc","Services2","65",NA
"2670","Glencore Plc","Slogan1","66",NA
"2671","Glencore Plc","Slogan2","67",NA
"2672","Glencore Plc","Symbol","68",NA
"2673","Glencore Plc","TotalAssets","69",NA
"2674","Glencore Plc","TotalAssetsCurrency","70",NA
"2675","Glencore Plc","TradingName","71",NA
"2676","Glencore Plc","Type1","72","Public_limited_company"
"2677","Glencore Plc","Type2","73",NA
"2678","Glencore Plc","URL1","74","http://www.glencore.com/"
"2679","Glencore Plc","URL2","75",NA
"2680","Glencore Plc","WikipediaPrimaryTopic","76","http://en.wikipedia.org/wiki/Glencore"
"2681","Unilever Plc","AreaServed","1","Worldwide"
"2682","Unilever Plc","Assets1","2",NA
"2683","Unilever Plc","Assets2","3",NA
"2684","Unilever Plc","AssetsCurrency","4",NA
"2685","Unilever Plc","AssetsUnderManagement","5",NA
"2686","Unilever Plc","AssetsUnderManagementCurrency","6",NA
"2687","Unilever Plc","AssetsYear","7",NA
"2688","Unilever Plc","City1","8","Netherlands"
"2689","Unilever Plc","City1","8","London"
"2690","Unilever Plc","City1","8","Rotterdam"
"2691","Unilever Plc","City1","8","Unilever_House"
"2692","Unilever Plc","City2","9",NA
"2693","Unilever Plc","Country1","10",NA
"2694","Unilever Plc","Country2","11",NA
"2695","Unilever Plc","EBIT","12",NA
"2696","Unilever Plc","EBITCurrency","13",NA
"2697","Unilever Plc","Employees","14","172000"
"2698","Unilever Plc","EmployeesYear","15",NA
"2699","Unilever Plc","Equity1","16",NA
"2700","Unilever Plc","Equity2","17",NA
"2701","Unilever Plc","EquityYear","18",NA
"2702","Unilever Plc","FormationDate","19",NA
"2703","Unilever Plc","FoundationPlace","20",NA
"2704","Unilever Plc","Founders1","21",NA
"2705","Unilever Plc","Founders2","22","William_Lever,_1st_Viscount_Leverhulme"
"2706","Unilever Plc","Founders2","22","James_Darcy_Lever"
"2707","Unilever Plc","Founders2","22","Samuel_van_den_Bergh"
"2708","Unilever Plc","Founders2","22","Antonius_Johannes_Jurgens"
"2709","Unilever Plc","Founders2","22","Georg Schicht"
"2710","Unilever Plc","FoundingDate","23",NA
"2711","Unilever Plc","FoundingYear","24",NA
"2712","Unilever Plc","IncomeYear","25",NA
"2713","Unilever Plc","Industry1","26","Fast_moving_consumer_goods"
"2714","Unilever Plc","Industry2","27",NA
"2715","Unilever Plc","ISIN","28",NA
"2716","Unilever Plc","KeyPeople","29",NA
"2717","Unilever Plc","KeyPerson","30","Paul_Polman"
"2718","Unilever Plc","KeyPerson","30","Michael_Treschow"
"2719","Unilever Plc","Latitude","31",NA
"2720","Unilever Plc","Location1","32",NA
"2721","Unilever Plc","Location2","33",NA
"2722","Unilever Plc","Location3","34",NA
"2723","Unilever Plc","LogoURL","35","http://commons.wikimedia.org/wiki/Special:FilePath/Unilever_Head_Office_Building_Rotterdam.jpg"
"2724","Unilever Plc","Longitude","36",NA
"2725","Unilever Plc","ManagedBy","37",NA
"2726","Unilever Plc","MarketCap","38",NA
"2727","Unilever Plc","MarketCapCurrency","39",NA
"2728","Unilever Plc","Name","40","Unilever N.V."
"2729","Unilever Plc","Name","40","Unilever plc"
"2730","Unilever Plc","NetIncome","41","4.909E9"
"2731","Unilever Plc","NetIncomeCurrency","42","euro"
"2732","Unilever Plc","NetIncomeUnit","43",NA
"2733","Unilever Plc","NetIncomeYear","44",NA
"2734","Unilever Plc","NetProfit","45",NA
"2735","Unilever Plc","NetProfitCurrency","46",NA
"2736","Unilever Plc","NoOfLocations1","47",NA
"2737","Unilever Plc","NoOfLocations2","48",NA
"2738","Unilever Plc","NoOfLocationsYear","49",NA
"2739","Unilever Plc","OperatingIncome1","50","7.515E9"
"2740","Unilever Plc","OperatingIncome2","51",NA
"2741","Unilever Plc","ParentCompany","52","Unilever"
"2742","Unilever Plc","Predecessor1","53","Margarine_Unie"
"2743","Unilever Plc","Predecessor1","53","Lever_Brothers"
"2744","Unilever Plc","Predecessor2","54",NA
"2745","Unilever Plc","Predecessor3","55",NA
"2746","Unilever Plc","Profit","56",NA
"2747","Unilever Plc","ProfitCurrency","57",NA
"2748","Unilever Plc","ProfitYear","58",NA
"2749","Unilever Plc","RegionServed","59",NA
"2750","Unilever Plc","Revenue1","60","5.3272E10"
"2751","Unilever Plc","Revenue2","61",NA
"2752","Unilever Plc","RevenueCurrency","62","euro"
"2753","Unilever Plc","RevenueYear","63",NA
"2754","Unilever Plc","Services1","64",NA
"2755","Unilever Plc","Services2","65",NA
"2756","Unilever Plc","Slogan1","66",NA
"2757","Unilever Plc","Slogan2","67",NA
"2758","Unilever Plc","Symbol","68",NA
"2759","Unilever Plc","TotalAssets","69",NA
"2760","Unilever Plc","TotalAssetsCurrency","70",NA
"2761","Unilever Plc","TradingName","71",NA
"2762","Unilever Plc","Type1","72","Public_limited_company"
"2763","Unilever Plc","Type1","72","Dual-listed_company"
"2764","Unilever Plc","Type1","72","Unilever"
"2765","Unilever Plc","Type2","73",NA
"2766","Unilever Plc","URL1","74","http://www.unilever.com"
"2767","Unilever Plc","URL2","75",NA
"2768","Unilever Plc","WikipediaPrimaryTopic","76","http://en.wikipedia.org/wiki/Unilever"
"2769","Unilever N.V.","AreaServed","1","Worldwide"
"2770","Unilever N.V.","Assets1","2",NA
"2771","Unilever N.V.","Assets2","3",NA
"2772","Unilever N.V.","AssetsCurrency","4",NA
"2773","Unilever N.V.","AssetsUnderManagement","5",NA
"2774","Unilever N.V.","AssetsUnderManagementCurrency","6",NA
"2775","Unilever N.V.","AssetsYear","7",NA
"2776","Unilever N.V.","City1","8","Netherlands"
"2777","Unilever N.V.","City1","8","London"
"2778","Unilever N.V.","City1","8","Rotterdam"
"2779","Unilever N.V.","City1","8","Unilever_House"
"2780","Unilever N.V.","City2","9",NA
"2781","Unilever N.V.","Country1","10",NA
"2782","Unilever N.V.","Country2","11",NA
"2783","Unilever N.V.","EBIT","12",NA
"2784","Unilever N.V.","EBITCurrency","13",NA
"2785","Unilever N.V.","Employees","14","172000"
"2786","Unilever N.V.","EmployeesYear","15",NA
"2787","Unilever N.V.","Equity1","16",NA
"2788","Unilever N.V.","Equity2","17",NA
"2789","Unilever N.V.","EquityYear","18",NA
"2790","Unilever N.V.","FormationDate","19",NA
"2791","Unilever N.V.","FoundationPlace","20",NA
"2792","Unilever N.V.","Founders1","21",NA
"2793","Unilever N.V.","Founders2","22","William_Lever,_1st_Viscount_Leverhulme"
"2794","Unilever N.V.","Founders2","22","James_Darcy_Lever"
"2795","Unilever N.V.","Founders2","22","Samuel_van_den_Bergh"
"2796","Unilever N.V.","Founders2","22","Antonius_Johannes_Jurgens"
"2797","Unilever N.V.","Founders2","22","Georg Schicht"
"2798","Unilever N.V.","FoundingDate","23",NA
"2799","Unilever N.V.","FoundingYear","24",NA
"2800","Unilever N.V.","IncomeYear","25",NA
"2801","Unilever N.V.","Industry1","26","Fast_moving_consumer_goods"
"2802","Unilever N.V.","Industry2","27",NA
"2803","Unilever N.V.","ISIN","28",NA
"2804","Unilever N.V.","KeyPeople","29",NA
"2805","Unilever N.V.","KeyPerson","30","Paul_Polman"
"2806","Unilever N.V.","KeyPerson","30","Michael_Treschow"
"2807","Unilever N.V.","Latitude","31",NA
"2808","Unilever N.V.","Location1","32",NA
"2809","Unilever N.V.","Location2","33",NA
"2810","Unilever N.V.","Location3","34",NA
"2811","Unilever N.V.","LogoURL","35","http://commons.wikimedia.org/wiki/Special:FilePath/Unilever_Head_Office_Building_Rotterdam.jpg"
"2812","Unilever N.V.","Longitude","36",NA
"2813","Unilever N.V.","ManagedBy","37",NA
"2814","Unilever N.V.","MarketCap","38",NA
"2815","Unilever N.V.","MarketCapCurrency","39",NA
"2816","Unilever N.V.","Name","40","Unilever N.V."
"2817","Unilever N.V.","Name","40","Unilever plc"
"2818","Unilever N.V.","NetIncome","41","4.909E9"
"2819","Unilever N.V.","NetIncomeCurrency","42","euro"
"2820","Unilever N.V.","NetIncomeUnit","43",NA
"2821","Unilever N.V.","NetIncomeYear","44",NA
"2822","Unilever N.V.","NetProfit","45",NA
"2823","Unilever N.V.","NetProfitCurrency","46",NA
"2824","Unilever N.V.","NoOfLocations1","47",NA
"2825","Unilever N.V.","NoOfLocations2","48",NA
"2826","Unilever N.V.","NoOfLocationsYear","49",NA
"2827","Unilever N.V.","OperatingIncome1","50","7.515E9"
"2828","Unilever N.V.","OperatingIncome2","51",NA
"2829","Unilever N.V.","ParentCompany","52","Unilever"
"2830","Unilever N.V.","Predecessor1","53","Margarine_Unie"
"2831","Unilever N.V.","Predecessor1","53","Lever_Brothers"
"2832","Unilever N.V.","Predecessor2","54",NA
"2833","Unilever N.V.","Predecessor3","55",NA
"2834","Unilever N.V.","Profit","56",NA
"2835","Unilever N.V.","ProfitCurrency","57",NA
"2836","Unilever N.V.","ProfitYear","58",NA
"2837","Unilever N.V.","RegionServed","59",NA
"2838","Unilever N.V.","Revenue1","60","5.3272E10"
"2839","Unilever N.V.","Revenue2","61",NA
"2840","Unilever N.V.","RevenueCurrency","62","euro"
"2841","Unilever N.V.","RevenueYear","63",NA
"2842","Unilever N.V.","Services1","64",NA
"2843","Unilever N.V.","Services2","65",NA
"2844","Unilever N.V.","Slogan1","66",NA
"2845","Unilever N.V.","Slogan2","67",NA
"2846","Unilever N.V.","Symbol","68",NA
"2847","Unilever N.V.","TotalAssets","69",NA
"2848","Unilever N.V.","TotalAssetsCurrency","70",NA
"2849","Unilever N.V.","TradingName","71",NA
"2850","Unilever N.V.","Type1","72","Public_limited_company"
"2851","Unilever N.V.","Type1","72","Dual-listed_company"
"2852","Unilever N.V.","Type1","72","Unilever"
"2853","Unilever N.V.","Type2","73",NA
"2854","Unilever N.V.","URL1","74","http://www.unilever.com"
"2855","Unilever N.V.","URL2","75",NA
"2856","Unilever N.V.","WikipediaPrimaryTopic","76","http://en.wikipedia.org/wiki/Unilever"
"2857","Orange","AreaServed","1","Worldwide"
"2858","Orange","Assets1","2","8.998E10"
"2859","Orange","Assets2","3",NA
"2860","Orange","AssetsCurrency","4","euro"
"2861","Orange","AssetsUnderManagement","5",NA
"2862","Orange","AssetsUnderManagementCurrency","6",NA
"2863","Orange","AssetsYear","7",NA
"2864","Orange","City1","8",NA
"2865","Orange","City2","9",NA
"2866","Orange","Country1","10",NA
"2867","Orange","Country2","11",NA
"2868","Orange","EBIT","12",NA
"2869","Orange","EBITCurrency","13",NA
"2870","Orange","Employees","14","157000"
"2871","Orange","EmployeesYear","15",NA
"2872","Orange","Equity1","16","2.4306E10"
"2873","Orange","Equity2","17",NA
"2874","Orange","EquityYear","18",NA
"2875","Orange","FormationDate","19",NA
"2876","Orange","FoundationPlace","20","Privatization"
"2877","Orange","Founders1","21",NA
"2878","Orange","Founders2","22",NA
"2879","Orange","FoundingDate","23",NA
"2880","Orange","FoundingYear","24","1988"
"2881","Orange","IncomeYear","25",NA
"2882","Orange","Industry1","26","Telecommunication"
"2883","Orange","Industry2","27",NA
"2884","Orange","ISIN","28",NA
"2885","Orange","KeyPeople","29",NA
"2886","Orange","KeyPerson","30","Chairman"
"2887","Orange","KeyPerson","30","Chief_executive_officer"
"2888","Orange","KeyPerson","30","Stéphane_Richard"
"2889","Orange","Latitude","31",NA
"2890","Orange","Location1","32","France"
"2891","Orange","Location1","32","Paris"
"2892","Orange","Location1","32","15th_arrondissement_of_Paris"
"2893","Orange","Location2","33",NA
"2894","Orange","Location3","34",NA
"2895","Orange","LogoURL","35","http://commons.wikimedia.org/wiki/Special:FilePath/Orange_logo.svg"
"2896","Orange","Longitude","36",NA
"2897","Orange","ManagedBy","37",NA
"2898","Orange","MarketCap","38",NA
"2899","Orange","MarketCapCurrency","39",NA
"2900","Orange","Name","40","Orange S.A."
"2901","Orange","NetIncome","41","2.652E9"
"2902","Orange","NetIncomeCurrency","42","euro"
"2903","Orange","NetIncomeUnit","43",NA
"2904","Orange","NetIncomeYear","44",NA
"2905","Orange","NetProfit","45",NA
"2906","Orange","NetProfitCurrency","46",NA
"2907","Orange","NoOfLocations1","47",NA
"2908","Orange","NoOfLocations2","48",NA
"2909","Orange","NoOfLocationsYear","49",NA
"2910","Orange","OperatingIncome1","50","1.2426E10"
"2911","Orange","OperatingIncome2","51",NA
"2912","Orange","ParentCompany","52","Orange_S.A."
"2913","Orange","Predecessor1","53",NA
"2914","Orange","Predecessor2","54",NA
"2915","Orange","Predecessor3","55",NA
"2916","Orange","Profit","56",NA
"2917","Orange","ProfitCurrency","57",NA
"2918","Orange","ProfitYear","58",NA
"2919","Orange","RegionServed","59",NA
"2920","Orange","Revenue1","60","4.0236E10"
"2921","Orange","Revenue2","61",NA
"2922","Orange","RevenueCurrency","62","euro"
"2923","Orange","RevenueYear","63",NA
"2924","Orange","Services1","64",NA
"2925","Orange","Services2","65",NA
"2926","Orange","Slogan1","66",NA
"2927","Orange","Slogan2","67",NA
"2928","Orange","Symbol","68",NA
"2929","Orange","TotalAssets","69",NA
"2930","Orange","TotalAssetsCurrency","70",NA
"2931","Orange","TradingName","71",NA
"2932","Orange","Type1","72","S.A._(corporation)"
"2933","Orange","Type1","72","Orange_S.A."
"2934","Orange","Type1","72","Orange_S.A."
"2935","Orange","Type2","73",NA
"2936","Orange","URL1","74","http://www.orange.com"
"2937","Orange","URL2","75",NA
"2938","Orange","WikipediaPrimaryTopic","76","http://en.wikipedia.org/wiki/Orange_S.A."
"2939","Robert Bosch Stiftung GmbH","AreaServed","1","Worldwide"
"2940","Robert Bosch Stiftung GmbH","Assets1","2",NA
"2941","Robert Bosch Stiftung GmbH","Assets2","3",NA
"2942","Robert Bosch Stiftung GmbH","AssetsCurrency","4",NA
"2943","Robert Bosch Stiftung GmbH","AssetsUnderManagement","5",NA
"2944","Robert Bosch Stiftung GmbH","AssetsUnderManagementCurrency","6",NA
"2945","Robert Bosch Stiftung GmbH","AssetsYear","7",NA
"2946","Robert Bosch Stiftung GmbH","City1","8",NA
"2947","Robert Bosch Stiftung GmbH","City2","9",NA
"2948","Robert Bosch Stiftung GmbH","Country1","10",NA
