"","x"
"580","http://dbpedia.org/property/generalContractor.type"
"581","http://dbpedia.org/property/generalContractor.value"
"582","http://dbpedia.org/ontology/mainOrgan.type"
"583","http://dbpedia.org/ontology/mainOrgan.value"
"584","http://dbpedia.org/property/titleSponsor.type"
"585","http://dbpedia.org/property/titleSponsor.value"
"586","http://dbpedia.org/property/landlord.type"
"587","http://dbpedia.org/property/landlord.value"
"588","http://dbpedia.org/ontology/assetUnderManagement.type"
"589","http://dbpedia.org/ontology/assetUnderManagement.value"
"590","http://dbpedia.org/ontology/assetUnderManagement.datatype"
"591","http://dbpedia.org/property/state.type"
"592","http://dbpedia.org/property/state.value"
"593","http://dbpedia.org/property/state.datatype"
"594","http://dbpedia.org/property/satServ.type"
"595","http://dbpedia.org/property/satServ.value"
"596","http://dbpedia.org/property/productionCompanies.type"
"597","http://dbpedia.org/property/productionCompanies.value"
"598","http://dbpedia.org/property/controlledby.type"
"599","http://dbpedia.org/property/controlledby.value"
"600","http://dbpedia.org/property/predecessor.type"
"601","http://dbpedia.org/property/predecessor.value"
"602","http://dbpedia.org/property/predecessor.datatype"
"603","http://dbpedia.org/ontology/recordLabel.type"
"604","http://dbpedia.org/ontology/recordLabel.value"
"605","http://dbpedia.org/ontology/distributingCompany.type"
"606","http://dbpedia.org/ontology/distributingCompany.value"
"607","http://dbpedia.org/ontology/distributingLabel.type"
"608","http://dbpedia.org/ontology/distributingLabel.value"
"609","http://dbpedia.org/property/organization.type"
"610","http://dbpedia.org/property/organization.value"
"611","http://dbpedia.org/property/tyres.type"
"612","http://dbpedia.org/property/tyres.value"
"613","http://dbpedia.org/property/tires.type"
"614","http://dbpedia.org/property/tires.value"
"615","http://dbpedia.org/property/club.type"
"616","http://dbpedia.org/property/club.value"
"617","http://dbpedia.org/ontology/projectCoordinator.type"
"618","http://dbpedia.org/ontology/projectCoordinator.value"
"619","http://dbpedia.org/ontology/projectParticipant.type"
"620","http://dbpedia.org/ontology/projectParticipant.value"
"621","http://dbpedia.org/ontology/award.type"
"622","http://dbpedia.org/ontology/award.value"
"623","http://dbpedia.org/ontology/affiliation.type"
"624","http://dbpedia.org/ontology/affiliation.value"
"625","http://dbpedia.org/ontology/profession.type"
"626","http://dbpedia.org/ontology/profession.value"
"627","http://dbpedia.org/property/partners.type"
"628","http://dbpedia.org/property/partners.value"
"629","http://dbpedia.org/property/fuel.type"
"630","http://dbpedia.org/property/fuel.value"
"631","http://dbpedia.org/property/lubricants.type"
"632","http://dbpedia.org/property/lubricants.value"
"633","http://dbpedia.org/property/technicalServiceProvider.type"
"634","http://dbpedia.org/property/technicalServiceProvider.value"
"635","http://dbpedia.org/property/operators.type"
"636","http://dbpedia.org/property/operators.value"
"637","http://dbpedia.org/property/assets.type"
"638","http://dbpedia.org/property/assets.value"
"639","http://dbpedia.org/property/assets.datatype"
"640","http://dbpedia.org/property/revenue.type"
"641","http://dbpedia.org/property/revenue.value"
"642","http://dbpedia.org/property/revenue.datatype"
"643","http://dbpedia.org/property/equity.type"
"644","http://dbpedia.org/property/equity.value"
"645","http://dbpedia.org/property/equity.datatype"
"646","http://dbpedia.org/property/fleet.type"
"647","http://dbpedia.org/property/fleet.value"
"648","http://dbpedia.org/property/chassis.type"
"649","http://dbpedia.org/property/chassis.value"
"650","http://dbpedia.org/property/list.type"
"651","http://dbpedia.org/property/list.value"
"652","http://dbpedia.org/property/list.datatype"
"653","http://dbpedia.org/property/onlineServ.type"
"654","http://dbpedia.org/property/onlineServ.value"
"655","http://dbpedia.org/property/isbn.type"
"656","http://dbpedia.org/property/isbn.value"
"657","http://dbpedia.org/property/isbn.datatype"
"658","http://dbpedia.org/property/aux.datatype"
"659","http://dbpedia.org/property/author.type"
"660","http://dbpedia.org/property/author.value"
"661","http://dbpedia.org/property/author.datatype"
"662","http://dbpedia.org/property/publishDate.type"
"663","http://dbpedia.org/property/publishDate.value"
"664","http://dbpedia.org/property/publishDate.datatype"
"665","http://dbpedia.org/property/lineColor.type"
"666","http://dbpedia.org/property/lineColor.value"
"667","http://dbpedia.org/property/lineColor.datatype"
"668","http://dbpedia.org/ontology/publisher.type"
"669","http://dbpedia.org/ontology/publisher.value"
"670","http://dbpedia.org/property/platforms.type"
"671","http://dbpedia.org/property/platforms.value"
"672","http://dbpedia.org/ontology/operatingSystem.type"
"673","http://dbpedia.org/ontology/operatingSystem.value"
"674","http://dbpedia.org/ontology/computingPlatform.type"
"675","http://dbpedia.org/ontology/computingPlatform.value"
"676","http://dbpedia.org/property/related.type"
"677","http://dbpedia.org/property/related.value"
"678","http://dbpedia.org/property/trademark.type"
"679","http://dbpedia.org/property/trademark.value"
"680","http://dbpedia.org/property/birthplace.type"
"681","http://dbpedia.org/property/birthplace.value"
"682","http://dbpedia.org/property/logoPadding.type"
"683","http://dbpedia.org/property/logoPadding.value"
"684","http://dbpedia.org/property/logoPadding.datatype"
"685","http://dbpedia.org/property/builtBy.type"
"686","http://dbpedia.org/property/builtBy.value"
"687","http://dbpedia.org/property/engine(jet)_.type"
"688","http://dbpedia.org/property/engine(jet)_.value"
"689","http://dbpedia.org/property/award.type"
"690","http://dbpedia.org/property/award.value"
"691","http://dbpedia.org/ontology/institution.type"
"692","http://dbpedia.org/ontology/institution.value"
"693","http://dbpedia.org/property/nativeName.type"
"694","http://dbpedia.org/property/nativeName.value"
"695","http://dbpedia.org/property/nativeName.datatype"
"696","http://dbpedia.org/property/hqLocationCity.type"
"697","http://dbpedia.org/property/hqLocationCity.value"
"698","http://dbpedia.org/property/hqLocationCountry.type"
"699","http://dbpedia.org/property/hqLocationCountry.value"
"700","http://dbpedia.org/ontology/formerTeam.type"
"701","http://dbpedia.org/ontology/formerTeam.value"
"702","http://dbpedia.org/property/formerName.datatype"
"703","http://dbpedia.org/property/predecessors.type"
"704","http://dbpedia.org/property/predecessors.value"
"705","http://dbpedia.org/property/foundersWinner.type"
"706","http://dbpedia.org/property/foundersWinner.value"
"707","http://dbpedia.org/property/designGroup.type"
"708","http://dbpedia.org/property/designGroup.value"
"709","http://dbpedia.org/property/builders.type"
"710","http://dbpedia.org/property/builders.value"
"711","http://dbpedia.org/property/successors.type"
"712","http://dbpedia.org/property/successors.value"
"713","http://dbpedia.org/property/owner(s)_.type"
"714","http://dbpedia.org/property/owner(s)_.value"
"715","http://dbpedia.org/property/id.type"
"716","http://dbpedia.org/property/id.value"
"717","http://dbpedia.org/property/id.datatype"
"718","http://dbpedia.org/property/companies.type"
"719","http://dbpedia.org/property/companies.value"
"720","http://dbpedia.org/property/currentShipLeaser.type"
"721","http://dbpedia.org/property/currentShipLeaser.value"
"722","http://dbpedia.org/ontology/oilSystem.type"
"723","http://dbpedia.org/ontology/oilSystem.value"
"724","http://dbpedia.org/property/opponents.type"
"725","http://dbpedia.org/property/opponents.value"
"726","http://dbpedia.org/property/northFuelbrand.type"
"727","http://dbpedia.org/property/northFuelbrand.value"
"728","http://dbpedia.org/property/shareholders.type"
"729","http://dbpedia.org/property/shareholders.value"
"730","http://dbpedia.org/property/partner.type"
"731","http://dbpedia.org/property/partner.value"
"732","http://dbpedia.org/property/production.type"
"733","http://dbpedia.org/property/production.value"
"734","http://dbpedia.org/property/production.datatype"
"735","http://dbpedia.org/property/profitYear.type"
"736","http://dbpedia.org/property/profitYear.value"
"737","http://dbpedia.org/property/profitYear.datatype"
"738","http://dbpedia.org/property/video.type"
"739","http://dbpedia.org/property/video.value"
"740","http://dbpedia.org/property/video.datatype"
"741","http://dbpedia.org/property/operated.type"
"742","http://dbpedia.org/property/operated.value"
"743","http://dbpedia.org/property/southFuelbrand.type"
"744","http://dbpedia.org/property/southFuelbrand.value"
"745","http://dbpedia.org/ontology/instrument.type"
"746","http://dbpedia.org/ontology/instrument.value"
"747","http://dbpedia.org/property/label.type"
"748","http://dbpedia.org/property/label.value"
"749","http://dbpedia.org/property/owners/creators.type"
"750","http://dbpedia.org/property/owners/creators.value"
"751","http://dbpedia.org/property/parents.type"
"752","http://dbpedia.org/property/parents.value"
"753","http://dbpedia.org/property/manager.type"
"754","http://dbpedia.org/property/manager.value"
"755","http://dbpedia.org/property/streetAddress.type"
"756","http://dbpedia.org/property/streetAddress.value"
"757","http://dbpedia.org/property/blank2Name.type"
"758","http://dbpedia.org/property/blank2Name.value"
"759","http://dbpedia.org/property/locations.type"
"760","http://dbpedia.org/property/locations.value"
"761","http://dbpedia.org/property/locations.datatype"
"762","http://dbpedia.org/property/numLocations.type"
"763","http://dbpedia.org/property/numLocations.value"
"764","http://dbpedia.org/property/numLocations.datatype"
"765","http://dbpedia.org/property/numLocationsYear.type"
"766","http://dbpedia.org/property/numLocationsYear.value"
"767","http://dbpedia.org/property/numLocationsYear.datatype"
"768","http://dbpedia.org/property/predecessors.datatype"
"769","http://dbpedia.org/property/hqLocationCountry.datatype"
"770","http://dbpedia.org/property/knownFor.type"
"771","http://dbpedia.org/property/knownFor.value"
"772","http://dbpedia.org/property/hqLocation.datatype"
"773","http://dbpedia.org/property/su.type"
"774","http://dbpedia.org/property/su.value"
"775","http://dbpedia.org/property/pagfreevalue.type"
"776","http://dbpedia.org/property/pagfreevalue.value"
"777","http://dbpedia.org/property/shirtsupplier.type"
"778","http://dbpedia.org/property/shirtsupplier.value"
"779","http://dbpedia.org/property/shirtSuppliers.type"
"780","http://dbpedia.org/property/shirtSuppliers.value"
"781","http://dbpedia.org/property/kitManufacturer.type"
"782","http://dbpedia.org/property/kitManufacturer.value"
"783","http://dbpedia.org/property/tbdShirtsupplier.type"
"784","http://dbpedia.org/property/tbdShirtsupplier.value"
"785","http://dbpedia.org/ontology/relative.type"
"786","http://dbpedia.org/ontology/relative.value"
"787","http://dbpedia.org/property/mainsponsor.type"
"788","http://dbpedia.org/property/mainsponsor.value"
"789","http://dbpedia.org/property/soldby.type"
"790","http://dbpedia.org/property/soldby.value"
"791","http://dbpedia.org/ontology/license.type"
"792","http://dbpedia.org/ontology/license.value"
"793","http://dbpedia.org/property/copyright.type"
"794","http://dbpedia.org/property/copyright.value"
"795","http://dbpedia.org/property/designers.type"
"796","http://dbpedia.org/property/designers.value"
"797","http://dbpedia.org/property/designfirm.type"
"798","http://dbpedia.org/property/designfirm.value"
"799","http://dbpedia.org/property/manuf.type"
"800","http://dbpedia.org/property/manuf.value"
"801","http://dbpedia.org/property/inventName.type"
"802","http://dbpedia.org/property/inventName.value"
"803","http://dbpedia.org/property/foundry.type"
"804","http://dbpedia.org/property/foundry.value"
"805","http://dbpedia.org/ontology/cpu.type"
"806","http://dbpedia.org/ontology/cpu.value"
"807","http://dbpedia.org/ontology/influencedBy.type"
"808","http://dbpedia.org/ontology/influencedBy.value"
"809","http://dbpedia.org/property/isin.type"
"810","http://dbpedia.org/property/isin.value"
"811","http://dbpedia.org/property/isin.datatype"
"812","http://dbpedia.org/property/logoCaption.type"
"813","http://dbpedia.org/property/logoCaption.value"
"814","http://dbpedia.org/property/logoCaption.datatype"
"815","http://dbpedia.org/property/url.type"
"816","http://dbpedia.org/property/url.value"
"817","http://dbpedia.org/ontology/soundRecording.type"
"818","http://dbpedia.org/ontology/soundRecording.value"
"819","http://dbpedia.org/property/affiliations.type"
"820","http://dbpedia.org/property/affiliations.value"
"821","http://dbpedia.org/property/patron.type"
"822","http://dbpedia.org/property/patron.value"
